can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,100.0,100.0,492777,0,0,0,0,0,2,1.3,1.8,1,Conor,0.8,375,False,,2025-08-10T23:00:06.506922Z,50,492777.jpg,0.8,False,Bradley,0.1,False,,a,12,14,3,9040,122,12439,104,0.2,0.6,Bradley,242.0,2023-09-25,2003-07-09,False,p492777,190,0,0,0,3,0,0,0,2,0,0,0,11,17.2,13.5,18.0,4.8,9,5,3,12,2,0.06,0.14,0.20,2.47,299,117,250,83,207,53,299,99,,,,,,,0.03,0.0,0.07,0.1,1.17,1.42,287,47,288,101,402,133,423,161,0.95,0.0,5.68
True,True,100.0,100.0,171287,0,0,0,0,0,2,0.7,1.2,0,Joe,0.2,376,False,,2025-08-10T23:00:06.519894Z,50,171287.jpg,1.0,False,Gomez,0.1,False,,a,12,14,2,5176,50,7527,78,0.0,0.4,Gomez,241.0,2015-06-20,1997-05-23,False,p171287,29,0,0,0,1,0,0,0,0,0,0,0,5,14.6,0.5,0.0,1.5,8,1,0,8,0,0.00,0.00,0.00,0.30,309,122,363,133,664,233,365,129,,,,,,,0.0,0.0,0.0,0.0,0.93,3.1,251,40,368,128,366,130,422,160,0.0,0.0,24.83
True,False,0.0,0.0,214285,0,0,-2,2,0,2,0.0,0.0,0,Konstantinos,0.0,377,False,has joined AS Roma on loan for the rest of the season.,2025-09-22T09:16:54.545563Z,48,214285.jpg,0.0,False,Tsimikas,0.1,False,,u,12,14,0,1669,0,9225,130,0.0,0.0,Tsimikas,83.0,2020-08-10,1996-05-12,False,p214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,652,235,645,235,620,227,653,235,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,374,62,641,232,658,234,510,188,0.0,0.0,0.0
True,True,,,611926,0,0,-1,1,0,2,0.5,1.0,0,Amara,0.0,378,False,,,39,611926.jpg,0.0,False,Nallo,0.2,False,,a,12,14,0,11520,19,9955,82,0.0,0.0,Nallo,241.0,2024-02-27,2006-11-18,False,p611926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,432,169,411,165,371,146,434,169,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,741,245,412,158,442,167,396,148,0.0,0.0,0.0
True,True,,,219937,0,0,-1,1,0,2,0.5,1.0,0,Rhys,0.0,379,False,,,39,219937.jpg,0.0,False,Williams,0.2,False,,a,12,14,0,10488,49,12035,79,0.0,0.0,R.Williams,241.0,2020-09-23,2001-02-03,False,p219937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,407,146,385,141,345,122,409,146,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,715,221,386,134,417,144,366,130,0.0,0.0,0.0
True,True,,,489580,0,0,-1,1,0,2,0.5,1.0,0,Calvin,0.0,380,False,,,39,489580.jpg,0.0,False,Ramsay,0.2,False,,a,12,14,0,11732,60,12107,101,0.0,0.0,Ramsay,243.0,2022-06-19,2003-07-31,False,p489580,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,417,155,395,150,355,131,419,155,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,725,230,396,143,427,153,349,125,0.0,0.0,0.0
True,True,,,118748,0,0,0,0,0,3,5.3,5.8,2,Mohamed,4.8,381,False,,,145,118748.jpg,5.3,False,Salah,47.5,False,,a,12,14,32,1061752,4683,1621194,58965,0.3,2.2,M.Salah,63.0,2017-07-01,1992-06-15,False,p118748,540,2,2,2,7,0,0,0,0,0,0,2,106,127.0,106.2,128.0,36.1,4,20,0,24,6,1.71,0.73,2.44,6.40,27,12,26,22,13,5,11,8,,,4.0,,1.0,,0.28,0.0,0.12,0.4,1.07,1.17,1,1,34,14,34,10,4,2,1.0,0.33,4.0
True,True,,,494595,0,0,-3,3,0,3,2.5,3.0,2,Florian,2.0,382,False,,,82,494595.jpg,2.0,False,Wirtz,11.4,False,,a,12,14,12,350277,1517,2656299,15244,0.2,1.5,Wirtz,80.0,2025-06-20,2003-05-03,False,p494595,436,0,0,2,4,0,0,0,1,0,0,0,56,39.2,138.1,80.0,25.7,4,19,6,29,5,1.18,0.77,1.94,4.74,206,86,10,9,39,23,35,22,1.0,,,,,,0.24,0.0,0.16,0.4,0.98,0.83,12,7,179,79,257,122,38,13,1.03,0.41,5.99
True,False,0.0,0.0,244731,0,0,0,0,0,3,0.0,0.0,0,Luis,0.0,383,False,Has joined Bayern Munch permanently.,2025-07-30T14:05:01.491481Z,80,244731.jpg,0.0,False,Díaz Marulanda,0.1,False,,u,12,14,0,0,0,6784,7,0.0,0.0,Luis Díaz,48.0,2022-01-30,1997-01-13,False,p244731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,740,327,740,327,740,327,740,327,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15,10,739,327,739,327,574,217,0.0,0.0,0.0
True,True,,,243298,0,0,1,-1,0,3,2.7,3.2,1,Cody,2.2,384,False,,,76,243298.jpg,4.3,False,Gakpo,14.8,False,,a,12,14,26,1851753,3602,1099170,34725,0.3,3.4,Gakpo,152.0,2023-01-01,1999-05-07,False,p243298,465,1,2,2,6,0,0,0,0,0,0,2,99,112.4,137.4,118.0,36.8,10,14,6,30,5,0.71,0.96,1.67,4.77,44,15,11,10,16,7,8,6,,,,,2.0,,0.14,0.0,0.19,0.33,0.92,1.16,22,14,154,67,70,24,25,8,0.97,0.39,5.81
True,True,,,223541,0,0,-1,1,0,3,2.3,2.8,5,Federico,1.8,385,False,,,64,223541.jpg,2.8,False,Chiesa,0.3,False,,a,12,14,14,19333,1125,23991,214,0.3,2.2,Chiesa,106.0,2024-08-29,1997-10-25,False,p223541,63,2,0,0,2,0,0,0,1,0,0,0,48,36.6,1.3,27.0,6.4,2,0,1,3,0,0.65,0.03,0.68,1.02,222,98,351,183,158,93,263,136,,,,,,,0.93,0.0,0.04,0.97,1.46,2.86,64,44,201,88,181,78,305,102,0.0,0.0,4.29
True,True,100.0,100.0,243016,0,0,-1,1,0,3,2.5,3.0,2,Alexis,2.0,386,False,,2025-08-28T17:30:07.822110Z,64,243016.jpg,2.6,False,Mac Allister,1.4,False,,a,12,14,13,55672,346,134245,796,0.3,2.0,Mac Allister,10.0,2023-06-14,1998-12-24,False,p243016,300,0,1,1,3,0,0,0,0,0,0,0,71,41.6,45.2,21.0,10.8,6,18,5,29,5,0.22,0.19,0.41,4.18,202,83,104,72,191,113,174,90,2.0,,5.0,,3.0,,0.07,0.0,0.06,0.13,1.25,0.9,66,46,176,76,192,85,160,55,1.5,0.3,8.7
True,True,,,424876,0,0,0,0,1,3,5.7,6.2,4,Dominik,5.2,387,False,,,65,424876.jpg,4.2,False,Szoboszlai,3.9,False,,a,12,14,25,361223,4198,208609,2904,0.8,3.8,Szoboszlai,98.0,2023-07-02,2000-10-25,False,p424876,540,1,0,2,7,0,0,0,1,0,0,3,127,103.6,83.5,69.0,25.7,24,36,9,69,6,0.48,0.65,1.13,6.40,56,19,45,37,49,28,34,21,5.0,,2.0,,,,0.08,0.0,0.11,0.19,1.07,1.17,56,39,26,11,74,26,92,31,1.0,0.33,11.5
True,True,100.0,100.0,206915,0,0,-1,1,0,3,2.0,2.5,1,Curtis,1.5,388,False,,2025-09-12T10:00:06.921049Z,54,206915.jpg,1.8,False,Jones,0.1,False,,a,12,14,9,3224,32,9959,45,0.3,1.7,C.Jones,241.0,2018-04-06,2001-01-30,False,p206915,191,0,1,0,4,0,0,0,0,0,0,0,55,30.4,35.0,0.0,6.5,3,13,6,22,1,0.03,0.42,0.45,2.22,243,110,137,92,700,307,260,133,,,,,,,0.01,0.0,0.2,0.21,1.05,1.88,181,113,217,97,273,129,511,178,0.47,0.0,10.37
True,True,100.0,100.0,441266,0,0,1,-1,1,3,6.7,7.2,5,Ryan,6.2,390,False,,2025-07-21T10:00:04.921035Z,56,441266.jpg,6.4,False,Gravenberch,3.7,False,,a,12,14,32,440120,14611,67971,2072,1.1,5.7,Gravenberch,152.0,2023-09-01,2002-05-16,False,p441266,450,2,2,2,5,0,0,0,2,0,0,4,137,135.4,91.9,37.0,26.5,15,24,9,48,5,0.36,0.36,0.72,4.70,19,8,38,31,120,73,28,17,,,,,,,0.07,0.0,0.07,0.14,0.94,1.0,130,83,7,2,11,4,94,32,1.0,0.4,9.6
True,True,,,158983,0,0,-1,1,0,3,0.5,1.0,0,Endo,0.0,392,False,,,49,158983.jpg,1.7,False,Wataru,0.1,False,,a,12,14,5,4333,54,8388,77,0.0,1.0,Endo,108.0,2023-08-18,1993-02-09,False,p158983,32,0,1,0,2,0,0,0,1,0,0,0,16,24.6,10.7,0.0,3.5,2,0,2,4,0,0.00,0.00,0.00,0.98,272,122,276,157,629,267,326,161,,,,,,,0.0,0.0,0.0,0.0,2.76,5.62,312,194,648,269,278,131,467,155,0.0,0.0,11.25
True,True,0.0,0.0,535928,0,0,-1,1,0,3,0.0,0.0,0,Stefan,0.0,393,False,Hamstring injury - Unknown return date,2025-09-12T10:00:06.938334Z,44,535928.jpg,0.0,False,Bajčetić Maquieira,0.0,False,,i,12,14,0,4401,2,5794,48,0.0,0.0,Bajcetic,200.0,2022-07-11,2004-10-22,False,p535928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,558,205,544,207,514,196,560,206,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,574,315,545,200,567,215,577,220,0.0,0.0,0.0
True,False,0.0,0.0,491501,0,0,-1,1,0,3,0.0,0.0,0,James,0.0,394,False,has joined Ajax on loan for the rest of the season.,2025-09-22T21:23:24.738341Z,44,491501.jpg,0.0,False,McConnell,0.0,False,,u,12,14,0,1737,0,2750,57,0.0,0.0,McConnell,,,,False,p491501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,546,198,531,200,501,189,548,199,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,559,308,533,193,555,208,612,248,0.0,0.0,0.0
True,False,0.0,0.0,440148,0,0,0,0,0,3,0.0,0.0,0,Tyler,0.0,395,False,Has joined Lyon permanently.,2025-08-11T01:13:11.403187Z,45,440148.jpg,0.0,False,Morton,0.0,False,,u,12,14,0,0,0,298,0,0.0,0.0,Morton,241.0,2021-07-22,2002-10-31,False,p440148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,592,224,583,226,557,216,594,225,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,425,249,581,220,601,234,731,322,0.0,0.0,0.0
True,True,,,591386,0,0,-1,1,0,3,0.5,1.0,0,Trey,0.0,396,False,,,44,591386.jpg,0.0,False,Nyoni,0.2,False,,a,12,14,0,26081,75,18730,149,0.0,0.0,Nyoni,241.0,2023-11-11,2007-06-30,False,p591386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,571,212,557,214,528,203,573,213,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,589,323,558,207,580,222,360,122,0.0,0.0,0.0
True,False,0.0,0.0,447203,0,0,0,0,0,4,0.0,0.0,0,Darwin,0.0,397,False,Has joined Al-Hilal permanently.,2025-08-11T11:06:59.061616Z,65,447203.jpg,0.0,False,Núñez Ribeiro,0.1,False,,u,12,14,0,0,0,15064,11,0.0,0.0,Darwin,230.0,2022-06-14,1999-06-24,False,p447203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,734,79,734,79,734,79,734,79,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,58,18,730,77,733,79,513,69,0.0,0.0,0.0
True,True,,,500058,0,0,-1,1,0,4,0.5,1.0,0,Jayden,0.0,398,False,,,44,500058.jpg,0.0,False,Danns,0.1,False,,a,12,14,0,5742,101,10766,84,0.0,0.0,Danns,241.0,2024-02-20,2006-01-16,False,p500058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,551,49,536,49,506,47,553,50,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,564,72,538,47,560,51,410,60,0.0,0.0,0.0
True,True,100.0,100.0,219168,0,0,0,0,0,4,1.3,1.8,2,Alexander,0.8,499,False,,2025-08-15T11:30:07.344023Z,105,219168.jpg,1.5,False,Isak,12.3,False,,a,12,14,3,1493523,11611,1038773,20625,0.1,0.3,Isak,206.0,2025-09-01,1999-09-21,False,p219168,106,0,0,0,1,0,0,0,0,0,0,0,0,2.4,0.3,4.0,0.7,0,6,1,7,1,0.36,0.01,0.37,1.89,379,36,371,41,315,39,385,40,,,3.0,,2.0,,0.31,0.0,0.01,0.32,1.6,0.85,3,2,307,33,301,30,35,7,0.85,0.0,5.94
True,True,100.0,0.0,510663,0,0,2,-2,0,4,3.5,0.0,0,Hugo,3.0,661,False,,2025-09-23T22:00:06.475293Z,87,510663.jpg,6.4,False,Ekitiké,20.2,False,,a,12,14,32,2330148,8503,2134232,45892,0.3,3.7,Ekitiké,73.0,2025-07-23,2002-06-20,False,p510663,365,3,1,2,3,0,0,0,0,0,0,7,120,147.8,51.8,95.0,29.4,10,10,3,23,5,1.77,0.20,1.97,3.45,11,3,86,7,25,12,21,5,,,,,,,0.44,0.0,0.05,0.49,0.85,0.74,9,5,101,13,12,2,18,4,1.23,0.49,5.67
True,True,,,611922,0,0,0,0,0,3,1.0,1.5,1,Rio,0.5,686,False,,,45,611922.jpg,2.7,False,Ngumoha,0.6,False,,a,12,14,8,100756,871,45642,739,0.1,1.8,Ngumoha,241.0,2024-12-17,2008-08-29,False,p611922,10,1,0,0,1,0,0,0,0,0,0,0,35,36.2,11.4,23.0,7.1,0,0,1,1,0,0.37,0.10,0.47,0.61,223,99,270,155,176,102,247,124,,,,,,,3.33,0.0,0.9,4.23,5.49,9.0,497,294,316,153,185,80,218,73,0.0,0.0,9.0
True,True,0.0,0.0,647681,0,0,0,0,0,2,0.0,0.0,0,Giovanni,0.0,692,False,Knee injury - Expected back 01 Sep,2025-09-24T06:00:06.281394Z,50,647681.jpg,0.0,False,Leoni,0.0,False,,i,12,14,0,1380,2,1562,25,0.0,0.0,Leoni,106.0,2025-08-15,2006-12-21,False,p647681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,700,241,701,241,686,236,701,241,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,303,50,691,238,703,240,663,224,0.0,0.0,0.0
True,True,,,432720,0,0,-2,2,0,1,1.0,1.5,0,James,0.5,182,False,,,48,432720.jpg,3.7,False,Trafford,1.5,False,,a,13,43,11,94598,81,200491,1641,0.1,2.3,Trafford,241.0,2025-07-29,2002-10-10,False,p432720,270,0,0,1,4,0,0,0,0,0,11,0,62,100.2,0.0,0.0,10.1,6,33,2,0,3,0.00,0.00,0.00,3.97,62,8,646,74,621,69,188,8,,,,,,,0.0,3.67,0.0,0.0,1.32,1.33,376,18,318,23,102,9,153,20,1.0,0.33,0.0
True,False,0.0,0.0,121160,0,0,-2,2,0,1,0.0,0.0,0,Ederson,0.0,399,False,has joined Fenerbache permanently.,2025-09-02T13:32:35.715838Z,53,121160.jpg,0.0,False,Santana de Moraes,1.2,False,,u,13,43,0,15200,0,237798,802,0.0,0.0,Ederson M.,30.0,2017-07-01,1993-08-17,False,p121160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,702,86,703,84,690,82,703,86,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,208,5,694,86,705,86,173,24,0.0,0.0,0.0
True,True,,,88248,0,0,-1,1,0,1,0.5,1.0,0,Stefan,0.0,400,False,,,49,88248.jpg,0.0,False,Ortega Moreno,0.2,False,,a,13,43,0,1603,19,12902,81,0.0,0.0,Ortega Moreno,80.0,2022-07-01,1992-11-06,False,p88248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,654,82,648,75,624,70,655,82,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,305,14,644,82,660,82,374,57,0.0,0.0,0.0
True,True,100.0,100.0,122074,0,0,0,0,0,1,0.5,1.0,0,Marcus,0.0,401,False,,2025-08-22T12:00:07.134628Z,40,122074.jpg,0.0,False,Bettinelli,0.1,False,,a,13,43,0,1635,10,7677,41,0.0,0.0,Bettinelli,241.0,2025-06-10,1992-05-24,False,p122074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,445,41,426,24,388,17,447,41,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,622,52,425,40,455,41,446,68,0.0,0.0,0.0
True,True,0.0,0.0,448514,0,0,-1,1,0,2,0.0,0.0,0,Rayan,0.0,402,False,Ankle injury - Expected back 18 Oct,2025-09-12T13:00:10.032262Z,59,448514.jpg,3.3,False,Aït-Nouri,7.1,False,,i,13,43,10,480202,24,1977287,12760,0.0,1.7,Aït-Nouri,3.0,2025-06-09,2001-06-06,False,p448514,202,0,0,1,2,0,0,0,1,0,0,1,34,43.0,26.7,7.0,7.6,14,8,9,23,3,0.04,0.48,0.52,2.94,189,76,172,43,275,88,237,80,,,,,,,0.02,0.0,0.21,0.23,1.31,0.89,106,6,723,244,127,49,55,20,1.34,0.45,10.25
True,True,100.0,100.0,477424,0,0,-2,2,0,2,3.5,4.0,2,Joško,3.0,403,False,,2025-08-15T14:00:07.606174Z,58,477424.jpg,4.0,False,Gvardiol,4.9,False,,a,13,43,12,268532,3723,824818,1847,0.5,2.1,Gvardiol,97.0,2023-08-05,2002-01-23,False,p477424,249,0,0,1,2,0,0,0,0,0,0,0,52,39.2,1.5,0.0,4.0,21,9,2,23,3,0.03,0.18,0.21,2.87,205,82,348,125,726,245,314,107,,,,,,,0.01,0.0,0.07,0.08,1.04,0.72,118,10,96,38,91,39,72,29,1.08,0.36,8.31
True,False,0.0,0.0,211975,0,0,-1,1,0,2,0.0,0.0,0,Manuel,0.0,404,False,has joined Inter Milan on loan for the rest of the season.,2025-09-02T13:32:35.738667Z,54,211975.jpg,0.0,False,Akanji,0.4,False,,u,13,43,0,9281,0,75870,269,0.0,0.0,Akanji,207.0,2022-09-01,1995-07-19,False,p211975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,708,243,709,243,701,240,709,243,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,182,22,703,241,711,242,288,106,0.0,0.0,0.0
True,True,,,126184,0,0,-1,1,0,2,1.3,1.8,1,Nathan,0.8,405,False,,,54,126184.jpg,1.0,False,Aké,0.7,False,,a,13,43,4,18139,134,41948,305,0.1,0.7,Aké,152.0,2020-08-05,1995-02-18,False,p126184,111,0,0,0,3,0,0,0,0,0,0,0,16,18.2,10.3,5.0,3.4,6,2,1,7,0,0.19,0.15,0.34,1.35,296,115,280,95,297,99,328,114,,,,,,,0.15,0.0,0.12,0.27,1.09,2.43,173,20,292,102,379,131,211,79,0.0,0.0,5.68
True,True,0.0,0.0,578153,0,0,-1,1,0,2,0.0,0.0,0,Abdukodir,2.5,406,False,Ankle injury - Expected back 18 Oct,2025-09-21T22:30:06.201489Z,54,578153.jpg,2.8,False,Khusanov,0.4,False,,i,13,43,11,23264,20,35751,1217,0.5,2.0,Khusanov,231.0,2025-01-20,2004-02-29,False,p578153,227,0,0,1,1,0,0,0,1,0,0,0,46,42.4,5.2,0.0,4.8,15,9,7,22,3,0.00,0.02,0.02,3.13,196,78,312,106,709,243,300,100,,,,,,,0.0,0.0,0.01,0.01,1.24,0.4,205,29,127,50,178,69,275,100,1.19,0.4,8.72
True,True,,,465351,0,0,-2,2,1,2,4.0,4.5,11,Matheus,3.5,407,False,,,53,465351.jpg,3.8,False,Nunes,0.3,False,,a,13,43,15,11480,1518,34075,116,0.7,2.8,Matheus N.,173.0,2023-09-01,1998-08-27,False,p465351,243,1,1,0,3,0,0,0,0,0,0,0,50,26.0,7.3,0.0,3.3,19,12,2,21,2,0.18,0.07,0.25,2.41,264,103,300,101,695,237,330,116,,,,,4.0,,0.07,0.0,0.03,0.1,0.89,1.11,220,30,76,31,98,42,308,111,0.74,0.0,7.78
True,True,,,171314,0,0,0,0,0,2,3.3,3.8,2,Rúben,2.8,408,False,,,55,171314.jpg,3.0,False,dos Santos Gato Alves Dias,4.3,False,,a,13,43,18,210686,1473,175049,1700,0.5,3.3,Rúben,173.0,2020-09-29,1997-05-14,False,p171314,455,0,0,2,5,0,0,0,0,0,0,0,73,68.4,5.0,2.0,7.6,28,12,3,31,5,0.00,0.13,0.13,5.65,125,57,316,108,337,117,236,79,,,,,,,0.0,0.0,0.03,0.03,1.12,0.99,142,17,109,42,156,62,85,33,0.99,0.4,6.13
True,True,100.0,100.0,97299,0,0,0,0,0,2,1.0,1.5,0,John,0.5,409,False,,2025-09-12T13:00:10.101362Z,55,97299.jpg,2.2,False,Stones,0.8,False,,a,13,43,9,37743,154,64816,323,0.1,1.6,Stones,241.0,2016-08-09,1994-05-28,False,p97299,264,0,0,1,5,0,0,0,0,0,0,0,43,53.8,5.8,2.0,6.2,14,13,0,14,3,0.00,0.04,0.04,4.04,156,67,310,104,336,116,268,88,,,,,,,0.0,0.0,0.01,0.01,1.38,1.7,135,15,333,113,226,82,194,73,1.02,0.34,4.77
True,True,100.0,100.0,477064,0,0,0,0,1,2,1.0,1.5,1,Rico,0.5,410,False,,2025-09-05T10:00:06.653551Z,50,477064.jpg,3.5,False,Lewis,2.4,False,,a,13,43,14,344238,166,293781,3520,0.1,2.8,Lewis,241.0,2022-07-16,2004-11-21,False,p477064,167,0,1,1,3,0,0,0,0,0,0,2,47,46.4,28.2,13.0,8.7,9,4,3,12,2,0.02,0.67,0.69,2.57,176,72,165,41,233,68,209,71,,,,,,,0.01,0.0,0.36,0.37,1.39,1.62,282,45,325,112,112,46,120,46,1.08,0.54,6.47
True,True,100.0,100.0,472769,0,0,-1,1,0,2,4.3,4.8,2,Nico,3.8,411,False,,2025-09-05T10:00:06.671127Z,49,472769.jpg,3.0,False,O'Reilly,0.6,False,,a,13,43,15,61315,1216,16950,379,0.8,3.1,O’Reilly,241.0,2022-12-16,2005-03-21,False,p472769,300,0,0,2,2,0,0,0,1,0,0,0,52,42.8,9.0,3.0,5.4,16,12,13,29,3,0.08,0.19,0.27,4.15,190,77,289,96,319,112,285,94,,,,,,,0.02,0.0,0.06,0.08,1.24,0.6,352,60,62,24,151,59,231,83,0.9,0.6,8.7
True,False,0.0,0.0,616222,0,0,0,0,0,2,0.0,0.0,0,Vitor,0.0,412,False,Has joined Girona on loan for the rest of the season.,2025-08-11T01:23:23.836966Z,50,616222.jpg,0.0,False,de Oliveira Nunes dos Reis,0.0,False,,u,13,43,0,0,0,782,5,0.0,0.0,Vitor Reis,30.0,2025-01-21,2006-01-12,False,p616222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,699,240,700,240,685,235,700,240,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,302,49,690,237,702,239,718,241,0.0,0.0,0.0
True,True,0.0,0.0,438234,0,0,-2,2,0,3,0.0,0.0,0,Omar,1.8,413,False,Knee injury - Expected back 18 Oct,2025-09-11T02:00:06.864844Z,83,438234.jpg,3.0,False,Marmoush,3.0,False,,i,13,43,9,162417,38,1102927,3498,0.2,1.1,Marmoush,63.0,2025-01-23,1999-02-07,False,p438234,148,0,1,0,3,0,0,0,0,0,0,2,37,38.2,36.1,58.0,13.3,3,7,3,13,2,0.82,0.45,1.27,1.90,212,91,134,90,66,41,140,75,2.0,,1.0,,2.0,,0.5,0.0,0.27,0.77,1.16,1.82,11,6,206,92,164,69,102,36,1.22,0.0,7.91
True,True,100.0,100.0,209244,0,0,1,-1,1,3,4.5,5.0,1,Phil,4.0,414,False,,2025-08-10T23:00:06.538510Z,81,209244.jpg,4.2,False,Foden,5.9,False,,a,13,43,17,615733,12387,154720,5551,0.5,2.1,Foden,241.0,2016-12-05,2000-05-28,False,p209244,262,1,0,2,1,0,0,0,1,0,0,2,66,52.2,32.6,35.0,12.0,6,21,3,30,3,0.46,0.23,0.69,2.99,162,62,144,96,126,78,156,81,3.0,,3.0,,,,0.16,0.0,0.08,0.24,1.03,0.34,13,8,58,25,75,27,62,16,1.03,0.69,10.31
True,True,100.0,100.0,510281,0,0,-1,1,0,3,1.5,2.0,2,Sávio,1.0,415,False,,2025-08-15T14:00:07.649098Z,69,510281.jpg,1.3,False,Moreira de Oliveira,0.4,False,,a,13,43,4,6220,266,77149,152,0.1,0.6,Savinho,30.0,2024-07-18,2004-04-10,False,p510281,77,0,0,0,2,0,0,0,0,0,0,0,12,5.2,1.3,33.0,3.9,2,2,0,4,1,0.07,0.08,0.15,1.93,361,171,352,184,135,84,319,160,,,,,,,0.08,0.0,0.09,0.17,2.26,2.34,47,31,274,135,309,148,260,88,1.17,0.0,4.68
True,True,,,165809,0,0,-1,1,0,3,3.0,3.5,1,Bernardo,2.5,416,False,,,64,165809.jpg,2.3,False,Mota Veiga de Carvalho e Silva,0.6,False,,a,13,43,14,30382,242,58106,617,0.4,2.2,Bernardo,173.0,2017-07-01,1994-08-10,False,p165809,356,0,1,2,2,0,0,0,1,0,0,0,64,61.2,116.2,20.0,19.7,9,19,7,35,4,0.10,1.06,1.16,4.29,134,47,17,14,199,117,70,41,1.0,,,,,,0.03,0.0,0.27,0.3,1.08,0.51,61,42,129,54,217,99,216,72,1.01,0.51,8.85
